municipio,departamento,votos,candidato
San Luis De Palenque,Casanare,251,Gustavo Petro
San Luis De Palenque,Casanare,447,Sergio Fajardo
San Luis De Palenque,Casanare,45,Germán Vargas Lleras
San Luis De Palenque,Casanare,23,Humberto de la Calle
San Luis De Palenque,Casanare,8,Viviane Morales
San Luis De Palenque,Casanare,7,Jorque Antonio Trujillo Sarmiento
Tamara,Casanare,1849,Iván Duque
Tamara,Casanare,246,Gustavo Petro
Tamara,Casanare,266,Sergio Fajardo
Tamara,Casanare,50,Germán Vargas Lleras
Tamara,Casanare,22,Humberto de la Calle
Tamara,Casanare,8,Viviane Morales
Tamara,Casanare,4,Jorque Antonio Trujillo Sarmiento
Tauramena,Casanare,6854,Iván Duque
Tauramena,Casanare,1366,Gustavo Petro
Tauramena,Casanare,2168,Sergio Fajardo
Tauramena,Casanare,169,Germán Vargas Lleras
Tauramena,Casanare,63,Humberto de la Calle
Tauramena,Casanare,36,Viviane Morales
Tauramena,Casanare,98,Jorque Antonio Trujillo Sarmiento
Trinidad,Casanare,4070,Iván Duque
Trinidad,Casanare,485,Gustavo Petro
Trinidad,Casanare,606,Sergio Fajardo
Trinidad,Casanare,63,Germán Vargas Lleras
Trinidad,Casanare,25,Humberto de la Calle
Trinidad,Casanare,8,Viviane Morales
Trinidad,Casanare,10,Jorque Antonio Trujillo Sarmiento
Villanueva,Casanare,7981,Iván Duque
Villanueva,Casanare,2032,Gustavo Petro
Villanueva,Casanare,2603,Sergio Fajardo
Villanueva,Casanare,293,Germán Vargas Lleras
Villanueva,Casanare,128,Humberto de la Calle
Villanueva,Casanare,34,Viviane Morales
Villanueva,Casanare,33,Jorque Antonio Trujillo Sarmiento
Yopal,Casanare,37869,Iván Duque
Yopal,Casanare,9789,Gustavo Petro
Yopal,Casanare,21138,Sergio Fajardo
Yopal,Casanare,1589,Germán Vargas Lleras
Yopal,Casanare,606,Humberto de la Calle
Yopal,Casanare,127,Viviane Morales
Yopal,Casanare,246,Jorque Antonio Trujillo Sarmiento
Almaguer,Cauca,398,Iván Duque
Almaguer,Cauca,3819,Gustavo Petro
Almaguer,Cauca,55,Sergio Fajardo
Almaguer,Cauca,523,Germán Vargas Lleras
Almaguer,Cauca,47,Humberto de la Calle
Almaguer,Cauca,9,Viviane Morales
Almaguer,Cauca,5,Jorque Antonio Trujillo Sarmiento
Argelia,Cauca,504,Iván Duque
Argelia,Cauca,6710,Gustavo Petro
Argelia,Cauca,349,Sergio Fajardo
Argelia,Cauca,316,Germán Vargas Lleras
Argelia,Cauca,113,Humberto de la Calle
Argelia,Cauca,10,Viviane Morales
Argelia,Cauca,9,Jorque Antonio Trujillo Sarmiento
Balboa,Cauca,564,Iván Duque
Balboa,Cauca,4951,Gustavo Petro
Balboa,Cauca,196,Sergio Fajardo
Balboa,Cauca,344,Germán Vargas Lleras
Balboa,Cauca,99,Humberto de la Calle
Balboa,Cauca,13,Viviane Morales
Balboa,Cauca,11,Jorque Antonio Trujillo Sarmiento
Bolivar,Cauca,1598,Iván Duque
Bolivar,Cauca,7796,Gustavo Petro
Bolivar,Cauca,364,Sergio Fajardo
Bolivar,Cauca,1328,Germán Vargas Lleras
Bolivar,Cauca,211,Humberto de la Calle
Bolivar,Cauca,18,Viviane Morales
Bolivar,Cauca,19,Jorque Antonio Trujillo Sarmiento
Buenos Aires,Cauca,1817,Iván Duque
Buenos Aires,Cauca,2219,Gustavo Petro
Buenos Aires,Cauca,333,Sergio Fajardo
Buenos Aires,Cauca,2517,Germán Vargas Lleras
Buenos Aires,Cauca,207,Humberto de la Calle
Buenos Aires,Cauca,26,Viviane Morales
Buenos Aires,Cauca,62,Jorque Antonio Trujillo Sarmiento
Cajibio,Cauca,2586,Iván Duque
Cajibio,Cauca,3676,Gustavo Petro
Cajibio,Cauca,758,Sergio Fajardo
Cajibio,Cauca,1308,Germán Vargas Lleras
Cajibio,Cauca,287,Humberto de la Calle
Cajibio,Cauca,44,Viviane Morales
Cajibio,Cauca,43,Jorque Antonio Trujillo Sarmiento
Caldono,Cauca,1712,Iván Duque
Caldono,Cauca,7201,Gustavo Petro
Caldono,Cauca,519,Sergio Fajardo
Caldono,Cauca,934,Germán Vargas Lleras
Caldono,Cauca,169,Humberto de la Calle
Caldono,Cauca,46,Viviane Morales
Caldono,Cauca,61,Jorque Antonio Trujillo Sarmiento
Caloto,Cauca,2058,Iván Duque
Caloto,Cauca,5870,Gustavo Petro
Caloto,Cauca,838,Sergio Fajardo
Caloto,Cauca,924,Germán Vargas Lleras
Caloto,Cauca,850,Humberto de la Calle
Caloto,Cauca,26,Viviane Morales
Caloto,Cauca,47,Jorque Antonio Trujillo Sarmiento
Corinto,Cauca,1964,Iván Duque
Corinto,Cauca,5380,Gustavo Petro
Corinto,Cauca,922,Sergio Fajardo
Corinto,Cauca,955,Germán Vargas Lleras
Corinto,Cauca,508,Humberto de la Calle
Corinto,Cauca,42,Viviane Morales
Corinto,Cauca,49,Jorque Antonio Trujillo Sarmiento
El Tambo,Cauca,4884,Iván Duque
El Tambo,Cauca,4213,Gustavo Petro
El Tambo,Cauca,1046,Sergio Fajardo
El Tambo,Cauca,1603,Germán Vargas Lleras
El Tambo,Cauca,710,Humberto de la Calle
El Tambo,Cauca,69,Viviane Morales
El Tambo,Cauca,102,Jorque Antonio Trujillo Sarmiento
Florencia,Cauca,532,Iván Duque
Florencia,Cauca,1196,Gustavo Petro
Florencia,Cauca,86,Sergio Fajardo
Florencia,Cauca,262,Germán Vargas Lleras
Florencia,Cauca,35,Humberto de la Calle
Florencia,Cauca,6,Viviane Morales
Florencia,Cauca,11,Jorque Antonio Trujillo Sarmiento
Guachene,Cauca,999,Iván Duque
Guachene,Cauca,3850,Gustavo Petro
Guachene,Cauca,282,Sergio Fajardo
Guachene,Cauca,2331,Germán Vargas Lleras
Guachene,Cauca,246,Humberto de la Calle
Guachene,Cauca,36,Viviane Morales
Guachene,Cauca,75,Jorque Antonio Trujillo Sarmiento
Guapi,Cauca,967,Iván Duque
Guapi,Cauca,4370,Gustavo Petro
Guapi,Cauca,134,Sergio Fajardo
Guapi,Cauca,819,Germán Vargas Lleras
Guapi,Cauca,110,Humberto de la Calle
Guapi,Cauca,15,Viviane Morales
Guapi,Cauca,11,Jorque Antonio Trujillo Sarmiento
Inza,Cauca,2064,Iván Duque
Inza,Cauca,5382,Gustavo Petro
Inza,Cauca,311,Sergio Fajardo
Inza,Cauca,174,Germán Vargas Lleras
Inza,Cauca,162,Humberto de la Calle
Inza,Cauca,13,Viviane Morales
Inza,Cauca,30,Jorque Antonio Trujillo Sarmiento
Jambalo,Cauca,300,Iván Duque
Jambalo,Cauca,4331,Gustavo Petro
Jambalo,Cauca,75,Sergio Fajardo
Jambalo,Cauca,93,Germán Vargas Lleras
Jambalo,Cauca,81,Humberto de la Calle
Jambalo,Cauca,36,Viviane Morales
Jambalo,Cauca,29,Jorque Antonio Trujillo Sarmiento
La Sierra,Cauca,1441,Iván Duque
La Sierra,Cauca,1950,Gustavo Petro
La Sierra,Cauca,248,Sergio Fajardo
La Sierra,Cauca,184,Germán Vargas Lleras
La Sierra,Cauca,99,Humberto de la Calle
La Sierra,Cauca,13,Viviane Morales
La Sierra,Cauca,16,Jorque Antonio Trujillo Sarmiento
La Vega,Cauca,1150,Iván Duque
La Vega,Cauca,3365,Gustavo Petro
La Vega,Cauca,122,Sergio Fajardo
La Vega,Cauca,543,Germán Vargas Lleras
La Vega,Cauca,211,Humberto de la Calle
La Vega,Cauca,17,Viviane Morales
La Vega,Cauca,24,Jorque Antonio Trujillo Sarmiento
Lopez (micay),Cauca,760,Iván Duque
Lopez (micay),Cauca,1652,Gustavo Petro
Lopez (micay),Cauca,78,Sergio Fajardo
Lopez (micay),Cauca,1196,Germán Vargas Lleras
Lopez (micay),Cauca,107,Humberto de la Calle
Lopez (micay),Cauca,30,Viviane Morales
Lopez (micay),Cauca,12,Jorque Antonio Trujillo Sarmiento
Mercaderes,Cauca,861,Iván Duque
Mercaderes,Cauca,3499,Gustavo Petro
Mercaderes,Cauca,198,Sergio Fajardo
Mercaderes,Cauca,462,Germán Vargas Lleras
Mercaderes,Cauca,57,Humberto de la Calle
Mercaderes,Cauca,11,Viviane Morales
Mercaderes,Cauca,12,Jorque Antonio Trujillo Sarmiento
Miranda,Cauca,2120,Iván Duque
Miranda,Cauca,6346,Gustavo Petro
Miranda,Cauca,1534,Sergio Fajardo
Miranda,Cauca,924,Germán Vargas Lleras
Miranda,Cauca,407,Humberto de la Calle
Miranda,Cauca,14,Viviane Morales
Miranda,Cauca,40,Jorque Antonio Trujillo Sarmiento
Morales,Cauca,2422,Iván Duque
Morales,Cauca,3000,Gustavo Petro
Morales,Cauca,613,Sergio Fajardo
Morales,Cauca,1434,Germán Vargas Lleras
Morales,Cauca,185,Humberto de la Calle
Morales,Cauca,36,Viviane Morales
Morales,Cauca,60,Jorque Antonio Trujillo Sarmiento
Padilla,Cauca,374,Iván Duque
Padilla,Cauca,1815,Gustavo Petro
Padilla,Cauca,214,Sergio Fajardo
Padilla,Cauca,754,Germán Vargas Lleras
Padilla,Cauca,121,Humberto de la Calle
Padilla,Cauca,10,Viviane Morales
Padilla,Cauca,33,Jorque Antonio Trujillo Sarmiento
Paez (belalcazar),Cauca,1927,Iván Duque
Paez (belalcazar),Cauca,5729,Gustavo Petro
Paez (belalcazar),Cauca,301,Sergio Fajardo
Paez (belalcazar),Cauca,666,Germán Vargas Lleras
Paez (belalcazar),Cauca,151,Humberto de la Calle
Paez (belalcazar),Cauca,34,Viviane Morales
Paez (belalcazar),Cauca,34,Jorque Antonio Trujillo Sarmiento
Patia (el Bordo),Cauca,2317,Iván Duque
Patia (el Bordo),Cauca,5577,Gustavo Petro
Patia (el Bordo),Cauca,582,Sergio Fajardo
Patia (el Bordo),Cauca,858,Germán Vargas Lleras
Patia (el Bordo),Cauca,106,Humberto de la Calle
Patia (el Bordo),Cauca,17,Viviane Morales
Patia (el Bordo),Cauca,29,Jorque Antonio Trujillo Sarmiento
Piamonte,Cauca,796,Iván Duque
Piamonte,Cauca,1148,Gustavo Petro
Piamonte,Cauca,117,Sergio Fajardo
Piamonte,Cauca,45,Germán Vargas Lleras
Piamonte,Cauca,48,Humberto de la Calle
Piamonte,Cauca,11,Viviane Morales
Piamonte,Cauca,8,Jorque Antonio Trujillo Sarmiento
Piendamo,Cauca,5460,Iván Duque
Piendamo,Cauca,3647,Gustavo Petro
Piendamo,Cauca,2346,Sergio Fajardo
Piendamo,Cauca,929,Germán Vargas Lleras
Piendamo,Cauca,303,Humberto de la Calle
Piendamo,Cauca,35,Viviane Morales
Piendamo,Cauca,67,Jorque Antonio Trujillo Sarmiento
Popayan,Cauca,35301,Iván Duque
Popayan,Cauca,52101,Gustavo Petro
Popayan,Cauca,34362,Sergio Fajardo
Popayan,Cauca,6594,Germán Vargas Lleras
Popayan,Cauca,3219,Humberto de la Calle
Popayan,Cauca,194,Viviane Morales
Popayan,Cauca,381,Jorque Antonio Trujillo Sarmiento
Puerto Tejada,Cauca,1991,Iván Duque
Puerto Tejada,Cauca,10615,Gustavo Petro
Puerto Tejada,Cauca,2266,Sergio Fajardo
Puerto Tejada,Cauca,1279,Germán Vargas Lleras
Puerto Tejada,Cauca,638,Humberto de la Calle
Puerto Tejada,Cauca,41,Viviane Morales
Puerto Tejada,Cauca,119,Jorque Antonio Trujillo Sarmiento
Purace (coconuco),Cauca,934,Iván Duque
Purace (coconuco),Cauca,1753,Gustavo Petro
Purace (coconuco),Cauca,230,Sergio Fajardo
Purace (coconuco),Cauca,738,Germán Vargas Lleras
Purace (coconuco),Cauca,60,Humberto de la Calle
Purace (coconuco),Cauca,2,Viviane Morales
Purace (coconuco),Cauca,14,Jorque Antonio Trujillo Sarmiento
Rosas,Cauca,1602,Iván Duque
Rosas,Cauca,1329,Gustavo Petro
Rosas,Cauca,275,Sergio Fajardo
Rosas,Cauca,461,Germán Vargas Lleras
Rosas,Cauca,72,Humberto de la Calle
Rosas,Cauca,5,Viviane Morales
Rosas,Cauca,5,Jorque Antonio Trujillo Sarmiento
San Sebastian,Cauca,460,Iván Duque
San Sebastian,Cauca,993,Gustavo Petro
San Sebastian,Cauca,47,Sergio Fajardo
San Sebastian,Cauca,1058,Germán Vargas Lleras
San Sebastian,Cauca,207,Humberto de la Calle
San Sebastian,Cauca,1,Viviane Morales
San Sebastian,Cauca,4,Jorque Antonio Trujillo Sarmiento
Santa Rosa,Cauca,507,Iván Duque
Santa Rosa,Cauca,852,Gustavo Petro
Santa Rosa,Cauca,63,Sergio Fajardo
Santa Rosa,Cauca,222,Germán Vargas Lleras
Santa Rosa,Cauca,22,Humberto de la Calle
Santa Rosa,Cauca,6,Viviane Morales
Santa Rosa,Cauca,6,Jorque Antonio Trujillo Sarmiento
Santander De Quilichao,Cauca,11116,Iván Duque
Santander De Quilichao,Cauca,16766,Gustavo Petro
Santander De Quilichao,Cauca,6628,Sergio Fajardo
Santander De Quilichao,Cauca,2483,Germán Vargas Lleras
Santander De Quilichao,Cauca,1380,Humberto de la Calle
Santander De Quilichao,Cauca,124,Viviane Morales
Santander De Quilichao,Cauca,717,Jorque Antonio Trujillo Sarmiento
Silvia,Cauca,1646,Iván Duque
Silvia,Cauca,7678,Gustavo Petro
Silvia,Cauca,806,Sergio Fajardo
Silvia,Cauca,471,Germán Vargas Lleras
Silvia,Cauca,241,Humberto de la Calle
Silvia,Cauca,52,Viviane Morales
Silvia,Cauca,76,Jorque Antonio Trujillo Sarmiento
Sotara (paispamba),Cauca,950,Iván Duque
Sotara (paispamba),Cauca,1552,Gustavo Petro
Sotara (paispamba),Cauca,210,Sergio Fajardo
Sotara (paispamba),Cauca,423,Germán Vargas Lleras
Sotara (paispamba),Cauca,65,Humberto de la Calle
Sotara (paispamba),Cauca,12,Viviane Morales
Sotara (paispamba),Cauca,17,Jorque Antonio Trujillo Sarmiento
Suarez,Cauca,1936,Iván Duque
Suarez,Cauca,2422,Gustavo Petro
Suarez,Cauca,440,Sergio Fajardo
Suarez,Cauca,877,Germán Vargas Lleras
Suarez,Cauca,178,Humberto de la Calle
Suarez,Cauca,21,Viviane Morales
Suarez,Cauca,48,Jorque Antonio Trujillo Sarmiento
Sucre,Cauca,164,Iván Duque
Sucre,Cauca,1988,Gustavo Petro
Sucre,Cauca,64,Sergio Fajardo
Sucre,Cauca,266,Germán Vargas Lleras
Sucre,Cauca,23,Humberto de la Calle
Sucre,Cauca,0,Viviane Morales
Sucre,Cauca,8,Jorque Antonio Trujillo Sarmiento
Timbio,Cauca,4900,Iván Duque
Timbio,Cauca,4351,Gustavo Petro
Timbio,Cauca,1744,Sergio Fajardo
Timbio,Cauca,909,Germán Vargas Lleras
Timbio,Cauca,264,Humberto de la Calle
Timbio,Cauca,22,Viviane Morales
Timbio,Cauca,70,Jorque Antonio Trujillo Sarmiento
Timbiqui,Cauca,709,Iván Duque
Timbiqui,Cauca,2999,Gustavo Petro
Timbiqui,Cauca,99,Sergio Fajardo
Timbiqui,Cauca,2348,Germán Vargas Lleras
Timbiqui,Cauca,113,Humberto de la Calle
Timbiqui,Cauca,7,Viviane Morales
Timbiqui,Cauca,20,Jorque Antonio Trujillo Sarmiento
Toribio,Cauca,602,Iván Duque
Toribio,Cauca,8745,Gustavo Petro
Toribio,Cauca,196,Sergio Fajardo
Toribio,Cauca,244,Germán Vargas Lleras
Toribio,Cauca,553,Humberto de la Calle
Toribio,Cauca,47,Viviane Morales
Toribio,Cauca,53,Jorque Antonio Trujillo Sarmiento
Totoro,Cauca,888,Iván Duque
Totoro,Cauca,3552,Gustavo Petro
Totoro,Cauca,253,Sergio Fajardo
Totoro,Cauca,208,Germán Vargas Lleras
Totoro,Cauca,119,Humberto de la Calle
Totoro,Cauca,22,Viviane Morales
Totoro,Cauca,17,Jorque Antonio Trujillo Sarmiento
Villa Rica,Cauca,860,Iván Duque
Villa Rica,Cauca,4531,Gustavo Petro
Villa Rica,Cauca,587,Sergio Fajardo
Villa Rica,Cauca,1025,Germán Vargas Lleras
Villa Rica,Cauca,344,Humberto de la Calle
Villa Rica,Cauca,35,Viviane Morales
Villa Rica,Cauca,79,Jorque Antonio Trujillo Sarmiento
Aguachica,Cesar,23470,Iván Duque
Aguachica,Cesar,7317,Gustavo Petro
Aguachica,Cesar,5664,Sergio Fajardo
Aguachica,Cesar,1594,Germán Vargas Lleras
Aguachica,Cesar,206,Humberto de la Calle
Aguachica,Cesar,84,Viviane Morales
Aguachica,Cesar,109,Jorque Antonio Trujillo Sarmiento
Agustin Codazzi,Cesar,9867,Iván Duque
Agustin Codazzi,Cesar,7205,Gustavo Petro
Agustin Codazzi,Cesar,1269,Sergio Fajardo
Agustin Codazzi,Cesar,2626,Germán Vargas Lleras
Agustin Codazzi,Cesar,139,Humberto de la Calle
Agustin Codazzi,Cesar,49,Viviane Morales
Agustin Codazzi,Cesar,94,Jorque Antonio Trujillo Sarmiento
Astrea,Cesar,3898,Iván Duque
Astrea,Cesar,2496,Gustavo Petro
Astrea,Cesar,98,Sergio Fajardo
Astrea,Cesar,524,Germán Vargas Lleras
Astrea,Cesar,47,Humberto de la Calle
Astrea,Cesar,14,Viviane Morales
Astrea,Cesar,15,Jorque Antonio Trujillo Sarmiento
Becerril,Cesar,1967,Iván Duque
Becerril,Cesar,3971,Gustavo Petro
Becerril,Cesar,329,Sergio Fajardo
Becerril,Cesar,803,Germán Vargas Lleras
Becerril,Cesar,55,Humberto de la Calle
Becerril,Cesar,22,Viviane Morales
Becerril,Cesar,37,Jorque Antonio Trujillo Sarmiento
Bosconia,Cesar,6156,Iván Duque
Bosconia,Cesar,5436,Gustavo Petro
Bosconia,Cesar,398,Sergio Fajardo
Bosconia,Cesar,1258,Germán Vargas Lleras
Bosconia,Cesar,91,Humberto de la Calle
Bosconia,Cesar,75,Viviane Morales
Bosconia,Cesar,39,Jorque Antonio Trujillo Sarmiento
Chimichagua,Cesar,5189,Iván Duque
Chimichagua,Cesar,3135,Gustavo Petro
Chimichagua,Cesar,195,Sergio Fajardo
Chimichagua,Cesar,1513,Germán Vargas Lleras
Chimichagua,Cesar,53,Humberto de la Calle
Chimichagua,Cesar,24,Viviane Morales
Chimichagua,Cesar,46,Jorque Antonio Trujillo Sarmiento
Chiriguana,Cesar,4186,Iván Duque
Chiriguana,Cesar,4534,Gustavo Petro
Chiriguana,Cesar,272,Sergio Fajardo
Chiriguana,Cesar,960,Germán Vargas Lleras
Chiriguana,Cesar,44,Humberto de la Calle
Chiriguana,Cesar,49,Viviane Morales
Chiriguana,Cesar,25,Jorque Antonio Trujillo Sarmiento
Curumani,Cesar,5332,Iván Duque
Curumani,Cesar,4854,Gustavo Petro
Curumani,Cesar,528,Sergio Fajardo
Curumani,Cesar,1651,Germán Vargas Lleras
Curumani,Cesar,102,Humberto de la Calle
Curumani,Cesar,26,Viviane Morales
Curumani,Cesar,65,Jorque Antonio Trujillo Sarmiento
El Copey,Cesar,3855,Iván Duque
El Copey,Cesar,5072,Gustavo Petro
El Copey,Cesar,229,Sergio Fajardo
El Copey,Cesar,1362,Germán Vargas Lleras
El Copey,Cesar,65,Humberto de la Calle
El Copey,Cesar,53,Viviane Morales
El Copey,Cesar,24,Jorque Antonio Trujillo Sarmiento
El Paso,Cesar,2902,Iván Duque
El Paso,Cesar,6987,Gustavo Petro
El Paso,Cesar,235,Sergio Fajardo
El Paso,Cesar,988,Germán Vargas Lleras
El Paso,Cesar,72,Humberto de la Calle
El Paso,Cesar,37,Viviane Morales
El Paso,Cesar,36,Jorque Antonio Trujillo Sarmiento
Gamarra,Cesar,2604,Iván Duque
Gamarra,Cesar,1003,Gustavo Petro
Gamarra,Cesar,381,Sergio Fajardo
Gamarra,Cesar,823,Germán Vargas Lleras
Gamarra,Cesar,57,Humberto de la Calle
Gamarra,Cesar,10,Viviane Morales
Gamarra,Cesar,25,Jorque Antonio Trujillo Sarmiento
Gonzalez,Cesar,902,Iván Duque
Gonzalez,Cesar,267,Gustavo Petro
Gonzalez,Cesar,184,Sergio Fajardo
Gonzalez,Cesar,167,Germán Vargas Lleras
Gonzalez,Cesar,16,Humberto de la Calle
Gonzalez,Cesar,2,Viviane Morales
Gonzalez,Cesar,4,Jorque Antonio Trujillo Sarmiento
La Gloria,Cesar,2959,Iván Duque
La Gloria,Cesar,1634,Gustavo Petro
La Gloria,Cesar,309,Sergio Fajardo
La Gloria,Cesar,673,Germán Vargas Lleras
La Gloria,Cesar,61,Humberto de la Calle
La Gloria,Cesar,10,Viviane Morales
La Gloria,Cesar,11,Jorque Antonio Trujillo Sarmiento
La Jagua De Ibirico,Cesar,2901,Iván Duque
La Jagua De Ibirico,Cesar,8193,Gustavo Petro
La Jagua De Ibirico,Cesar,647,Sergio Fajardo
La Jagua De Ibirico,Cesar,2387,Germán Vargas Lleras
La Jagua De Ibirico,Cesar,103,Humberto de la Calle
La Jagua De Ibirico,Cesar,101,Viviane Morales
La Jagua De Ibirico,Cesar,119,Jorque Antonio Trujillo Sarmiento
La Paz,Cesar,5048,Iván Duque
La Paz,Cesar,2493,Gustavo Petro
La Paz,Cesar,389,Sergio Fajardo
La Paz,Cesar,1301,Germán Vargas Lleras
La Paz,Cesar,78,Humberto de la Calle
La Paz,Cesar,16,Viviane Morales
La Paz,Cesar,26,Jorque Antonio Trujillo Sarmiento
Manaure Balcon Del Cesar (mana,Cesar,1759,Iván Duque
Manaure Balcon Del Cesar (mana,Cesar,1426,Gustavo Petro
Manaure Balcon Del Cesar (mana,Cesar,225,Sergio Fajardo
Manaure Balcon Del Cesar (mana,Cesar,546,Germán Vargas Lleras
Manaure Balcon Del Cesar (mana,Cesar,25,Humberto de la Calle
Manaure Balcon Del Cesar (mana,Cesar,5,Viviane Morales
Manaure Balcon Del Cesar (mana,Cesar,15,Jorque Antonio Trujillo Sarmiento
Pailitas,Cesar,2899,Iván Duque
Pailitas,Cesar,2032,Gustavo Petro
Pailitas,Cesar,384,Sergio Fajardo
Pailitas,Cesar,1224,Germán Vargas Lleras
Pailitas,Cesar,84,Humberto de la Calle
Pailitas,Cesar,11,Viviane Morales
Pailitas,Cesar,75,Jorque Antonio Trujillo Sarmiento
Pelaya,Cesar,4098,Iván Duque
Pelaya,Cesar,1548,Gustavo Petro
Pelaya,Cesar,329,Sergio Fajardo
Pelaya,Cesar,719,Germán Vargas Lleras
Pelaya,Cesar,47,Humberto de la Calle
Pelaya,Cesar,17,Viviane Morales
Pelaya,Cesar,22,Jorque Antonio Trujillo Sarmiento
Pueblo Bello,Cesar,2045,Iván Duque
Pueblo Bello,Cesar,2422,Gustavo Petro
Pueblo Bello,Cesar,281,Sergio Fajardo
Pueblo Bello,Cesar,815,Germán Vargas Lleras
Pueblo Bello,Cesar,49,Humberto de la Calle
Pueblo Bello,Cesar,28,Viviane Morales
Pueblo Bello,Cesar,41,Jorque Antonio Trujillo Sarmiento
Rio De Oro,Cesar,4902,Iván Duque
Rio De Oro,Cesar,1287,Gustavo Petro
Rio De Oro,Cesar,1017,Sergio Fajardo
Rio De Oro,Cesar,732,Germán Vargas Lleras
Rio De Oro,Cesar,51,Humberto de la Calle
Rio De Oro,Cesar,16,Viviane Morales
Rio De Oro,Cesar,11,Jorque Antonio Trujillo Sarmiento
San Alberto,Cesar,4683,Iván Duque
San Alberto,Cesar,3026,Gustavo Petro
San Alberto,Cesar,1210,Sergio Fajardo
San Alberto,Cesar,670,Germán Vargas Lleras
San Alberto,Cesar,86,Humberto de la Calle
San Alberto,Cesar,15,Viviane Morales
San Alberto,Cesar,29,Jorque Antonio Trujillo Sarmiento
San Diego,Cesar,3354,Iván Duque
San Diego,Cesar,2037,Gustavo Petro
San Diego,Cesar,296,Sergio Fajardo
San Diego,Cesar,1398,Germán Vargas Lleras
San Diego,Cesar,64,Humberto de la Calle
San Diego,Cesar,35,Viviane Morales
San Diego,Cesar,28,Jorque Antonio Trujillo Sarmiento
San Martin,Cesar,5060,Iván Duque
San Martin,Cesar,2440,Gustavo Petro
San Martin,Cesar,1166,Sergio Fajardo
San Martin,Cesar,545,Germán Vargas Lleras
San Martin,Cesar,57,Humberto de la Calle
San Martin,Cesar,20,Viviane Morales
San Martin,Cesar,41,Jorque Antonio Trujillo Sarmiento
Tamalameque,Cesar,1764,Iván Duque
Tamalameque,Cesar,1851,Gustavo Petro
Tamalameque,Cesar,117,Sergio Fajardo
Tamalameque,Cesar,788,Germán Vargas Lleras
Tamalameque,Cesar,47,Humberto de la Calle
Tamalameque,Cesar,13,Viviane Morales
Tamalameque,Cesar,5,Jorque Antonio Trujillo Sarmiento
Valledupar,Cesar,59847,Iván Duque
Valledupar,Cesar,58836,Gustavo Petro
Valledupar,Cesar,12869,Sergio Fajardo
Valledupar,Cesar,13214,Germán Vargas Lleras
Valledupar,Cesar,1413,Humberto de la Calle
Valledupar,Cesar,216,Viviane Morales
Valledupar,Cesar,889,Jorque Antonio Trujillo Sarmiento
Acandi,Choco,1569,Iván Duque
Acandi,Choco,859,Gustavo Petro
Acandi,Choco,98,Sergio Fajardo
Acandi,Choco,513,Germán Vargas Lleras
Acandi,Choco,69,Humberto de la Calle
Acandi,Choco,10,Viviane Morales
Acandi,Choco,13,Jorque Antonio Trujillo Sarmiento
Alto Baudo (pie De Pato),Choco,161,Iván Duque
Alto Baudo (pie De Pato),Choco,2237,Gustavo Petro
Alto Baudo (pie De Pato),Choco,50,Sergio Fajardo
Alto Baudo (pie De Pato),Choco,1961,Germán Vargas Lleras
Alto Baudo (pie De Pato),Choco,26,Humberto de la Calle
Alto Baudo (pie De Pato),Choco,3,Viviane Morales
Alto Baudo (pie De Pato),Choco,2,Jorque Antonio Trujillo Sarmiento
Atrato (yuto),Choco,731,Iván Duque
Atrato (yuto),Choco,1532,Gustavo Petro
Atrato (yuto),Choco,67,Sergio Fajardo
Atrato (yuto),Choco,582,Germán Vargas Lleras
Atrato (yuto),Choco,97,Humberto de la Calle
Atrato (yuto),Choco,8,Viviane Morales
Atrato (yuto),Choco,12,Jorque Antonio Trujillo Sarmiento
Bagado,Choco,355,Iván Duque
Bagado,Choco,818,Gustavo Petro
Bagado,Choco,19,Sergio Fajardo
Bagado,Choco,1021,Germán Vargas Lleras
Bagado,Choco,152,Humberto de la Calle
Bagado,Choco,5,Viviane Morales
Bagado,Choco,3,Jorque Antonio Trujillo Sarmiento
Bahia Solano (mutis),Choco,763,Iván Duque
Bahia Solano (mutis),Choco,804,Gustavo Petro
Bahia Solano (mutis),Choco,141,Sergio Fajardo
Bahia Solano (mutis),Choco,1146,Germán Vargas Lleras
Bahia Solano (mutis),Choco,78,Humberto de la Calle
Bahia Solano (mutis),Choco,4,Viviane Morales
Bahia Solano (mutis),Choco,8,Jorque Antonio Trujillo Sarmiento
Bajo Baudo (pizarro),Choco,696,Iván Duque
Bajo Baudo (pizarro),Choco,861,Gustavo Petro
Bajo Baudo (pizarro),Choco,41,Sergio Fajardo
Bajo Baudo (pizarro),Choco,1348,Germán Vargas Lleras
Bajo Baudo (pizarro),Choco,107,Humberto de la Calle
Bajo Baudo (pizarro),Choco,11,Viviane Morales
Bajo Baudo (pizarro),Choco,16,Jorque Antonio Trujillo Sarmiento
Bojaya (bellavista),Choco,242,Iván Duque
Bojaya (bellavista),Choco,847,Gustavo Petro
Bojaya (bellavista),Choco,44,Sergio Fajardo
Bojaya (bellavista),Choco,484,Germán Vargas Lleras
